Word,Freq
அறிந்துகொண்ட,1
பிறசக்தி,1
பரிசீலிக்கப்பட்ட,1
சுயசக்தி,1
2016.05.12,1
ஏற்ப்பாடு,1
5/2/4/18,1
சமயத்,1
பட்டு,1
2016.07.12,1
வைத்தார்,1
தப்பிக்க,1
2016.06.௦௭,1
ஒப்பந்தத்தைப்,1
கூட்டத்தில,1
அறிவூட்டல்களுக்கமைய,1
விழாவுக்கான,1
கோட்டத்திலிருந்து,1
சுருக்கத்தைக்,1
1723/34,1
2011.12.09,1
5/2/4/17,1
கலபொடவத்த,1
கலபொட,1
துசார,1
வருவதாயின்,1
படுத்தாத,1
கலந்துகொள்ளுமாறு,1
8000.00,1
கெட்டம்பே,1
பொருத்திப்,1
சரிந்து,1
5/2/8/5,1
காரியாலயத்தினால்,1
சீவனோபாய,1
கருத்திட்டத்திற்கேற்ப,1
கதவை,1
தகவலும்,1
அழுத்கமகே,1
7000.௦௦,1
காலமுதுன,1
உடைமைகளுக்கும்,1
வராமல்,1
களமுதுன,1
கேரரிக்கைகளின்,1
அனுமதிக்கிறான்,1
சுதந்திரசதுர்க்கம்,1
தனுஷ்க,1
முன்பக்கத்தில்,1
மூடுதல்,1
வீதிக்கு,1
பிரயோகிக்கப்பட்டிருக்க,1
மதில்,1
தீர்வைகள்,1
சுவரொன்றை,1
மூடியை,1
கான்கிரீட்,1
தகடுகளின்,1
வரைபடத்துதுகமய,1
பெற்றுக்கொள்ளப்பட்டன,1
பூர்த்திசெய்யப்,1
இவரைப்,1
பூர்த்தியடைந்துள்ள,1
இதுபோன்ற,1
3/3777,1
சுபேஷ்கர்,1
குறிப்பிடப்பட்டுள்ளவரின்,1
ராஜரத்தினம்,1
கனகராணி,1
647741665v,1
செலுத்தப்பட்டுள்ளதா,1
பிரதேசங்களுக்கு,1
தொலாஸ்பாகே,1
km,1
தாண்டியபோது,1
திகத,1
நோக்கும்,1
8/10,1
மதகுக்கு,1
கருத்திட்டமொன்றுக்கு,1
இரங்கி,1
தொடரொன்றை,1
கைவிடப்பட்டமைக்கான,1
2015.12.03,1
2015.11,1
பட்டியபொல,1
பக்கங்களிலும்,1
பாறைகள்,1
விழுந்து,1
ஒழிப்புக்காக,1
ஈடுபட்டுள்ளவர்களுக்கு,1
படிவ,1
மகன்,1
PF,1
கடணசாமி,1
221588,1
நித்தியத்திலிருந்து,1
ரமணி,1
கணவருடனும்,1
பிள்ளைகளுடனும்,1
வசிக்கிறார்,1
கயான்,1
பார்கேப்ல,1
சமீர,1
பெறுவதோடு,1
மதுஹன்சி,1
சுபுண்,1
பெற்றுக்கொண்டுள்ளதா,1
தில்சா,1
பாடத்திற்குமாக,1
50X30,1
சபின்,1
காமெர்சல்,1
300X30,1
அவற்றுக்குரியதாகவுள்ள,1
பல்கலைக்கழகங்களுக்கு,1
8890016489,1
5775.56,1
பிரவேசித்த,1
மாணவர்களது,1
300/,1
5/2/4/3,1
அறியப்படுத்தல்,1
இந்தக்காரியாலயத்தின்,1
வெளிமாகாணங்களில்,1
லின்ன,1
ஜாம்,1
நுளம்புப்,1
முட்டைகோவா,1
இலைக்கோவா,1
வாழைப்பூ,1
முள்ளங்கி,1
பொறுப்புகளையும்,1
அதிகரிப்பதுடன்,1
அலகுடு,1
அறியப்பட்டதாகவும்,1
மன்னா,1
கோறளையின்,1
பிரதேசத்தில,1
பப்பாசி,1
கவனஞ்செலுத்தப்பட்டது,1
ஆலோசிக்கப்படடதற்கு,1
2014.07.14,1
37,1
2016.01,1
10/1/20,1
கொடுப்பனவுகளையும்,1
5/2/7/4,1
பற்றாக்குறையை,1
செத்சிறிபால,1
எடுத்துரைக்கப்பட்டது,1
பற்றாக்குறையாகவுள்ள,1
மேம்பாடடையச்,1
தொழில்களை,1
மார்ஜேரின்,1
பத்தேகம,1
சொத்தாக,1
மைக்ரோ,1
டென்ட்,1
பெற்றுக்கொண்டுள்ளார்,1
கொமெர்சல்,1
கிளையில்,1
8890014405,1
பாக்கியாக,1
40000/,1
பணத்துடன்,1
உறவினர்கள்,1
மரணமடைந்தனர்,1
கணவனால்,1
கைவிடப்பட்ட,1
சுயதொழில்களில்,1
பூர்திசெய்த,1
விதந்துரைக்கிறேன்,1
5/2/3/6,1
பாதரமுள்ள,1
மாணவிக்கு,1
சமூகவலுவூட்டல்,1
இசட்,1
மேற்ப்பார்வையாளர்,1
பேலி,1
தொகையாகச்,1
பெறுபவர்களுக்கு,1
ஒப்பீட்டையும்,1
80/16/,1
இல்லாததோடு,1
34856,1
இப்பாடசாலைகளின்,1
அசையாகி,1
குடும்பத்தவர்கள்,1
விதாதா,1
செலவிடப்பட்டுள்ளமை,1
வடடாரத்தில்,1
விதந்துரைக்கிரேன்,1
திறம்,1
KHS,1
கைகோர்த்தல்,1
ரெண்டாம்,1
9278/15/12760,1
கராபிட்டிய,1
நயனா,1
மிகையுள்ள,1
34377,1
இக்கோட்டத்தில்,1
88,1
தம்மிகா,1
2015.04.30,1
பார்க்கப்படும்,1
பாடசாலையிலுமுள்ள,1
வழியும்,1
ஏறக்குறைய,1
35000/,1
பிரிந்திருப்பதோடு,1
மகனும்,1
செலுத்துவதில்லை,1
அசையாத,1
சூறை,1
விலைகளைப்பெற்றுத்,1
200509000968,1
14/31/13812,1
வங்கிகளிலிருந்து,1
82/3,1
கிடைப்பதாக,1
மீபிட்டிய,1
கைமாற்றப்பட்டபோது,1
உரித்துடைமை,1
இல்லமொன்று,1
தரவுகளுக்கேற்றப,1
குறைவொன்று,1
LRRMD,1
LI,1
அழகின்,1
வலியுறுத்தப்பட்டது,1
மேட்கொள்ளுமாறு,1
பலமுடையதாக்கும்,1
கோரளையில்,1
BR,1
வீளைத்,1
நீதவானுக்கு,1
தொண்டர்களுக்கும்,1
5/2,1
மீள்குடியமர்தல்,1
சுயமுடிவுக்,1
விடுபடக்கூடிய,1
கோரலையின்,1
அமைப்பாகிய,1
நோயிலிருந்து,1
பிரஷசக்தி,1
தானம்,1
கந்தருவன்,1
கடன்தொகை,1
இல்லத்துக்கான,1
இறந்தவரின்,1
ஆலோசனைக்கேற்ப,1
வளங்களுக்கேற்ப,1
உரிமையாளர்களிடையே,1
பொதுசுகாதார,1
சுத்திகரிப்புப்,1
இணைத்துள்ளேன்,1
கொட்டுதல்,1
கழிவுகளாக,1
மருங்கிலும்,1
2015.01.12,1
10.௦௦,1
பகுதியினருக்குப்,1
5/2/1/1,1
5/2/1/2,1
ஆரம்பமாகு,1
5/2/1/3,1
ஊனமுற்றோருக்கான,1
பராமரிப்பாளர்களின்,1
சுயதொழில்,1
கைத்தொழிலில்,1
5/2/1/,1
மறைமுக,1
நடைபெற்றுள்ளதென்பதை,1
